student_id,full_name,first_name,last_name,email,certificate_url,password,invite_url,registered
spam_8,ERGASHEVA MUSLIMAXON,ERGASHEVA,MUSLIMAXON,q.werty.ui.opl.k.jh.g.f.d.s.a.z.xcv.bn.m.h.rh@gmail.com,,adu2026_x,,
spam_80,TO`XTASINOVA MADINABONU,TO`XTASINOVA,MADINABONU,qw.e.rt.yui.oplk.j.hg.fd.sa.zx.c.vb.nm.hr.h@gmail.com,,adu2026_x,,
spam_81,ANVARJONOVA GULSANAM,ANVARJONOVA,GULSANAM,q.w.e.rt.y.u.iop.lk.jhgfdsa.zx.cv.b.n.m.h.r.h@gmail.com,,adu2026_x,,
spam_82,MAXMUDOVA MADINAXON,MAXMUDOVA,MADINAXON,q.we.r.t.y.u.iop.l.kj.h.g.fd.s.a.zx.c.v.b.n.m.hr.h@gmail.com,,adu2026_x,,
spam_83,MAMADALIYEVA AZIZAXON,MAMADALIYEVA,AZIZAXON,qw.er.ty.u.iopl.k.jh.g.f.d.saz.x.c.vbnm.hrh@gmail.com,,adu2026_x,,
spam_84,KARIMOVA DILNOZA,KARIMOVA,DILNOZA,q.w.er.ty.uiop.lk.jh.g.f.ds.a.z.x.c.vbnm.hr.h@gmail.com,,adu2026_x,,
spam_85,QURBONOVA DURDONA,QURBONOVA,DURDONA,qw.er.tyu.iop.lk.jhg.fd.s.a.z.xcv.b.n.mh.rh@gmail.com,,adu2026_x,,
spam_86,XOSHIMOV ASADBEK,XOSHIMOV,ASADBEK,q.w.ert.yuioplk.jh.gf.d.sazxcv.b.nmh.rh@gmail.com,,adu2026_x,,
spam_87,NE=E2=80=99MATOVA ROBIYAXON,NE=E2=80=99MATOVA,ROBIYAXON,qw.ert.yuiop.lkj.h.gf.dsa.zxc.v.b.nmh.rh@gmail.com,,adu2026_x,,
spam_88,ODILOV ABDUVALI,ODILOV,ABDUVALI,qwer.t.y.u.i.op.lk.j.h.g.fds.az.xcv.b.n.m.h.r.h@gmail.com,,adu2026_x,,
spam_89,ERGASHBOYEVA RAYYONA,ERGASHBOYEVA,RAYYONA,q.w.er.t.yu.iop.lkj.hg.fdsa.zxc.v.b.n.mhr.h@gmail.com,,adu2026_x,,
spam_9,G'ANIJONOV ABRORBEK,G'ANIJONOV,ABRORBEK,q.w.ert.y.ui.opl.kj.hgf.dsa.z.xc.vb.nm.hr.h@gmail.com,,adu2026_x,,
spam_90,MAXMUDOVA MADINAXON,MAXMUDOVA,MADINAXON,q.w.ert.y.uio.p.lk.jh.g.f.d.s.azx.cvbnmh.rh@gmail.com,,adu2026_x,,
spam_91,XABIBULLAYEVA FOTIMAXON,XABIBULLAYEVA,FOTIMAXON,qw.e.rt.y.uio.plk.jhgf.d.sazx.c.vbn.m.h.rh@gmail.com,,adu2026_x,,
spam_92,ABDURAXMONOVA MAXLIYOXON,ABDURAXMONOVA,MAXLIYOXON,q.w.e.rtyuiopl.kj.hgf.ds.az.x.c.v.bnmh.r.h@gmail.com,,adu2026_x,,
spam_93,SOBIROVA DILNOZA,SOBIROVA,DILNOZA,qw.er.t.y.uio.plk.j.h.gfds.a.z.xcvbnmh.r.h@gmail.com,,adu2026_x,,
spam_94,ERKINOVA SARVINOZ,ERKINOVA,SARVINOZ,q.wert.yui.o.p.l.k.j.hg.fdsaz.xc.v.bnmh.r.h@gmail.com,,adu2026_x,,
spam_95,TURSUNOVA RA=E2=80=99NOXON,TURSUNOVA,RA=E2=80=99NOXON,q.w.ertyu.i.o.p.l.kjhgf.ds.az.x.cv.b.nm.h.rh@gmail.com,,adu2026_x,,
spam_96,IBROXIMOV ABBOSBEK,IBROXIMOV,ABBOSBEK,qw.e.rt.yu.io.plkj.hg.fd.sazxc.v.bnm.h.rh@gmail.com,,adu2026_x,,
spam_97,ODILJONOV ISLOMBEK,ODILJONOV,ISLOMBEK,q.wer.tyu.i.oplk.jh.gf.dsa.zxc.v.b.nmhr.h@gmail.com,,adu2026_x,,
spam_98,BURXONOVA ZAMIRAXON,BURXONOVA,ZAMIRAXON,qw.er.t.yuiopl.kjhg.fdsa.zxcv.b.n.m.hrh@gmail.com,,adu2026_x,,
spam_99,ODILOVA SAIDAXON,ODILOVA,SAIDAXON,q.w.e.r.ty.u.ioplkjhg.f.d.sa.zx.c.v.bnm.h.rh@gmail.com,,adu2026_x,,
